DateTime,AddedIPs,RemovedIPs
1603824123,1,0
1603824723,6,5
1603825923,3,0
1603827124,0,2
1603827724,3,0
1603828924,7,3
1603829523,1,2
1603830124,0,2
1603832524,2,0
1603833723,0,1
1603834324,1,0
1603836123,10,1
1603837324,17,1
1603837924,3,3
1603839123,1,0
1603840324,2,4
1603840924,1,0
1603842124,3,5
1603843324,11,0
1603844524,9,4
1603845723,16,2
1603846923,4,1
1603847524,20,0
1603848123,3,0
1603849323,4,9
1603851124,8,1
1603851723,29,3
1603852324,4,0
1603852924,3,3
1603854123,7,3
1603854723,31,0
1603856524,4,0
1603857124,5,1
1603857723,4,0
1603858924,8,0
1603859525,3,0
1603860124,1,0
1603860723,1,0
1603862523,12,0
1603863723,13,1
1603864323,8,0
1603865523,1,1
1603866124,2,0
1603867923,5,6
1603868523,1,0
1603869723,4,2
1603870923,1,3
1603872123,4,0
1603872724,5,0
1603873924,9,1
1603874523,3,0
1603875124,55,0
1603875723,1,1
1603876324,2,0
1603876924,0,1
1603878123,3,2
1603879924,5,0
1603880524,1,2
1603881723,1,0
1603884724,0,1
1603886523,7,0
1603887724,1,2
1603888924,0,2
1603889524,0,1
1603890724,2,3
1603891923,1,0
1603892524,1,0
1603893124,1,1
1603894323,2,0
1603895524,2,0
1603896124,0,3
1603897323,1,2
1603898524,1,0
1603899723,2,0
1603900323,1,0
1603901524,0,2
1603902123,4,0
1603905123,1,1
1603906323,0,1
1603908123,1,7
1603909323,1,0
1603910524,2,2
1603911124,1,5
1603912324,0,1
1603914124,2,4
1603915324,1,0
1603917124,20,1
1603917724,3,0
1603919524,4,3
1603920724,0,4
1603921324,3,0
1603922524,1,7
1603923724,3,14
1603924923,0,20
1603926124,2,17
1603927324,4,1
1603927924,0,2
1603929723,5,7
1603930924,0,1
1603931524,3,0
1603932723,0,17
1603934523,2,0
1603935723,2,2
1603936324,2,3
1603937524,0,5
1603938724,0,5
1603939324,1,0
1603939924,2,2
1603940523,0,1
1603941724,4,1
1603942324,1,0
1603942924,5,1
1603943523,1,0
1603944724,0,1
1603945324,1,0
1603946524,0,1
1603947724,0,1
1603948924,2,1
1603949524,1,2
1603950123,49,3
1603951324,2,0
1603951923,0,2
1603953124,0,6
1603953724,1,3
1603954324,2,0
1603954924,0,1
1603956723,1,0
1603957924,0,4
1603959123,1,1
1603959723,2,7
1603961524,1,3
1603962124,1,0
1603963324,3,4
1603963924,1,0
1603964524,1,0
1603965724,0,1
1603966324,0,7
1603966924,0,11
1603968724,1,1
1603969323,0,2
1603970524,0,1
1603971124,0,1
1603972924,1,4
1603974124,0,2
1603974724,1,0
1603975924,1,3
1603977723,0,2
1603978924,0,4
1603980124,23,0
1603981324,1,2
1603981924,1,0
1603983124,25,2
1603985524,1,2
1603986723,2,0
1603987324,1,0
1603987923,4,6
1603988524,2,1
1603990324,0,1
1603990924,0,7
1603993924,3,2
1603994524,1,1
1603995123,1,0
1603995724,0,2
1603996924,0,4
1603997524,0,3
1603998724,1,12
1603999924,2,1
1604001124,1,2
1604002323,1,4
1604002924,2,0
1604004124,0,4
1604005924,3,0
1604007124,1,4
1604007724,1,0
1604009525,0,3
1604010124,1,0
1604010724,3,1
1604011324,1,0
1604013124,3,1
1604013724,0,1
1604014324,1,0
1604015523,1,1
1604016724,2,1
1604017924,1,7
1604019124,0,6
1604019724,1,1
1604020924,1,0
1604022124,3,0
1604024523,0,3
1604025724,1,1
1604026324,0,2
1604028124,1,0
1604028724,0,5
1604029925,0,7
1604031724,0,15
1604032324,1,5
1604033524,1,9
1604035324,1,1
1604035924,0,3
1604037124,0,1
1604037724,0,1
1604040125,0,2
1604041324,1,1
1604042525,0,5
1604043124,0,3
1604044324,3,0
1604046124,3,3
1604047325,2,2
1604049724,0,2
1604050324,0,4
1604050924,1,0
1604051524,0,1
1604052124,0,1
1604052724,0,3
1604053324,0,3
1604055124,1,0
1604055724,5,0
1604056924,0,1
1604058124,0,1
1604061724,0,1
1604062924,0,1
1604063524,1,0
1604064124,1,0
1604064724,1,0
1604065924,1,6
1604068325,1,1
1604068924,2,3
1604070124,2,0
1604071323,1,1
1604072524,0,1
1604073724,0,1
1604074924,0,1
1604076724,0,1
1604077324,4,0
1604077924,0,2
1604078524,0,1
1604080924,0,3
1604082124,0,2
1604083324,0,1
1604084523,1,0
1604085723,1,2
1604086324,17,0
1604087524,1,0
1604088124,1,1
1604089324,0,5
1604091124,0,4
1604092924,1,0
1604094124,2,1
1604094724,0,2
1604095324,1,0
1604095924,0,1
1604096524,0,4
1604097724,45,1
1604098324,1,0
1604099524,1,1
1604100725,1,1
1604101325,2,1
1604103723,0,4
1604104924,1,3
1604106124,0,3
1604107324,4,3
1604108523,1,1
1604109124,1,0
1604109724,1,0
1604110923,2,1
1604113324,2,3
1604113924,0,3
1604114524,0,1
1604116924,0,2
1604117524,1,7
1604119924,2,1
1604121124,3,0
1604121724,0,4
1604123524,0,1
1604125324,0,2
1604127724,0,1
1604128324,0,3
1604129524,0,7
1604131324,2,0
1604131924,0,2
1604132524,0,2
1604133724,3,1
1604134924,1,0
1604136124,0,8
1604138524,1,4
1604140324,0,1
1604141523,0,1
1604143324,0,3
1604145124,0,6
1604146924,0,3
1604150523,3,2
1604151724,3,1
1604152924,0,6
1604155324,6,6
1604157123,1,1
1604157724,1,0
1604158324,1,0
1604158924,2,0
1604160724,2,0
1604161924,1,4
1604163123,0,2
1604163723,1,5
1604164323,0,1
1604165524,2,0
1604166723,0,4
1604167324,0,1
1604169724,1,1
1604170924,1,2
1604172124,2,1
