DateTime,AddedIPs,RemovedIPs
1603960924,4,0
1603961524,7,11
1603962724,4,13
1603963324,4,5
1603963924,9,0
1603964524,2,5
1603965123,6,0
1603966324,4,4
1603966924,5,9
1603968124,6,2
1603968724,5,1
1603969324,4,0
1603969924,13,5
1603970524,3,0
1603971124,8,2
1603971724,5,0
1603972924,10,4
1603974124,5,15
1603975324,8,0
1603976524,1,10
1603977723,3,0
1603978924,2,11
1603980124,6,6
1603980724,1,0
1603981324,8,20
1603982524,11,0
1603983724,5,9
1603984323,1,0
1603984923,1,3
1603986723,4,5
1603987324,6,0
1603987924,4,6
1603988524,7,11
1603989723,6,2
1603990924,4,4
1603992124,14,1
1603992724,3,0
1603993325,3,11
1603993924,10,0
1603994524,19,1
1603995123,10,8
1603995724,10,3
1603996924,6,1
1603997524,8,0
1603998124,11,6
1603998724,1,3
1603999924,38,0
1604000523,3,0
1604001124,4,6
1604001724,8,2
1604002324,16,0
1604003524,9,1
1604004124,9,0
1604005324,10,6
1604006524,16,17
1604007124,17,2
1604007724,1,6
1604008924,7,7
1604010124,2,0
1604010724,3,2
1604011324,7,2
1604011924,8,0
1604012524,6,0
1604013724,4,3
1604014324,4,0
1604014924,9,7
1604015523,11,0
1604016124,5,0
1604016724,3,8
1604017324,8,13
1604018523,12,0
1604019724,5,85
1604020924,9,0
1604021524,5,6
1604022124,11,4
1604023323,5,0
1604023924,5,33
1604024523,6,0
1604025724,6,2
1604026324,4,0
1604026923,5,0
1604028124,3,5
1604029325,3,3
1604030523,8,23
1604031724,9,0
1604032925,12,1
1604033525,3,2
1604034124,5,2
1604035324,7,0
1604035924,8,48
1604036524,11,3
1604037724,11,26
1604038324,5,0
1604038924,25,1
1604040125,6,0
1604041324,15,0
1604042525,10,18
1604043124,1,0
1604043724,6,4
1604044924,7,2
1604046124,9,0
1604047325,13,49
1604048524,6,6
1604049724,7,24
1604050324,1,0
1604050924,6,0
1604051524,5,1
1604052125,4,0
1604052724,10,0
1604053324,1,0
1604053924,8,2
1604054524,8,0
1604055724,10,4
1604056924,14,16
1604058124,6,6
1604058724,6,4
1604059324,10,2
1604060524,1,3
1604061724,8,8
1604062924,9,15
1604064124,11,3
1604065324,1,10
1604066524,6,1
1604067724,9,5
1604068924,7,3
1604070124,11,6
1604071323,5,2
1604072524,10,9
1604073124,4,3
1604073724,12,1
1604074924,5,4
1604075525,8,0
1604076124,9,2
1604076724,7,0
1604077324,5,0
1604078524,3,10
1604079724,6,0
1604080924,4,9
1604081524,5,1
1604082724,5,1
1604083324,10,0
1604084523,4,15
1604085723,6,6
1604086924,7,2
1604088124,9,6
1604088724,2,0
1604089324,8,6
1604089923,11,3
1604090523,3,0
1604091724,6,6
1604092324,4,1
1604092924,4,15
1604094124,1,1
1604094724,4,5
1604095324,3,0
1604096524,1,3
1604097724,3,5
1604098924,6,51
1604100124,6,6
1604101325,10,1
1604101925,5,0
1604102524,2,18
1604103723,4,5
1604104324,6,1
1604105523,5,4
1604106124,3,2
1604106723,1,0
1604107924,9,1
1604108523,5,0
1604109724,7,1
1604110324,1,0
1604111525,7,1
1604112124,3,33
1604113324,1,1
1604113924,3,5
1604114524,4,0
1604115124,2,11
1604115724,3,0
1604116324,2,7
1604116924,6,4
1604118124,3,0
1604118724,2,3
1604119324,9,9
1604120524,4,0
1604121124,2,5
1604121724,1,23
1604122924,6,2
1604123524,3,6
1604124124,3,2
1604125324,5,0
1604125924,8,1
1604126524,5,0
1604127724,5,6
1604128324,3,0
1604128924,4,0
1604130124,7,6
1604131324,14,35
1604132524,13,17
1604133724,2,0
1604134924,17,3
1604135524,2,20
1604136725,6,0
1604137924,3,5
1604138524,4,7
1604139724,5,9
1604140324,9,9
1604140924,8,1
1604141523,13,3
1604142123,9,1
1604142724,7,0
1604143324,7,14
1604144523,7,5
1604145723,5,12
1604146324,9,0
1604146924,2,1
1604148124,7,4
1604148724,4,0
1604149323,6,1
1604149923,6,0
1604151124,1,0
1604151724,3,0
1604152323,2,1
1604152924,4,7
1604153524,2,3
1604154124,3,10
1604155324,8,1
1604155924,1,0
1604156524,9,10
1604158324,4,0
1604158924,2,31
1604159524,5,0
1604160123,11,0
1604160724,6,1
1604161924,7,0
1604162523,7,0
1604163723,9,44
1604164924,9,0
1604165524,5,3
1604166723,15,4
1604167324,1,0
1604168524,5,3
1604169724,1,18
1604170924,5,9
1604171523,3,0
1604172124,11,17
1604173324,7,0
1604174524,5,0
1604175124,15,4
1604176324,5,0
1604176924,5,0
1604178124,7,7
1604179324,9,0
1604180524,13,2
1604181124,3,0
1604181723,3,0
1604182924,6,0
1604183524,1,6
1604184124,3,0
1604185324,0,14
1604185924,2,1
1604186524,2,28
1604187724,8,2
1604188924,3,13
1604190124,5,15
1604191324,3,1
1604191923,5,0
1604192524,16,0
1604193724,10,4
1604194924,9,10
1604195524,2,0
1604196723,2,2
1604197324,2,0
1604198524,3,26
1604199124,1,0
1604199724,1,0
1604200924,6,11
1604202123,7,11
1604203324,7,3
1604204524,10,18
1604205124,7,3
1604205723,2,0
1604206923,2,0
1604208123,7,14
1604209323,2,34
1604209924,2,0
1604210524,3,35
1604211723,4,38
1604212324,18,0
1604212924,2,2
1604214124,3,0
1604214723,1,9
1604215324,1,0
1604216524,5,0
1604217123,1,2
1604217723,4,2
1604218924,2,4
1604219524,2,0
1604220124,2,22
1604220724,6,0
1604221323,5,1
1604221924,2,0
1604222523,1,16
1604223724,6,16
1604224924,6,8
1604225524,3,0
1604226123,5,0
1604226724,2,9
1604227324,2,0
1604228524,2,1
1604229123,5,7
1604229723,2,0
1604230924,4,5
1604232123,1,1
1604233324,2,0
1604234524,6,7
1604235723,5,1
1604236924,2,8
1604238124,5,11
1604238724,2,0
1604239924,8,2
1604240523,3,9
1604241724,9,16
1604242924,8,0
1604243524,1,1
1604244124,8,17
1604245324,5,78
1604245924,2,2
1604246524,2,3
1604247723,8,3
1604248923,4,7
1604250123,7,8
1604250723,7,0
1604251924,11,5
1604252523,8,11
1604253124,13,9
1604254324,9,0
1604254923,6,0
1604256123,45,15
1604256723,80,0
1604257323,13,10
1604258523,5,7
1604259124,2,0
1604259724,5,9
1604260924,15,6
1604261523,8,0
1604262724,8,5
1604263324,6,2
1604264523,8,1
1604265124,12,4
1604265724,5,0
1604266324,2,1
1604266924,10,12
1604268124,8,2
1604269324,7,36
1604269924,8,0
1604270524,7,0
1604271124,10,0
1604271723,2,0
1604272924,3,3
1604274123,6,2
1604275323,6,24
1604276523,6,19
1604277724,3,22
1604278924,9,7
1604279524,3,9
1604280124,2,0
1604280724,3,3
1604281924,6,2
1604282523,2,9
1604283723,6,0
1604284324,4,14
1604284923,4,32
1604286124,8,5
1604286724,4,0
1604287323,3,0
1604288524,9,2
1604289724,3,28
1604290924,10,0
1604291523,10,4
1604292124,4,11
1604293323,7,15
1604294523,5,4
1604295724,7,0
1604296923,3,2
1604298124,5,6
1604298723,2,9
1604299324,6,2
1604300524,5,8
1604301724,3,10
1604302924,7,0
1604304123,8,7
1604305324,3,2
1604306523,12,0
1604307724,4,0
1604308324,4,8
1604308924,4,0
1604310123,2,7
1604311323,8,6
1604312524,9,0
1604313124,7,7
1604313724,7,3
1604314324,8,0
1604314923,7,2
1604316124,3,1
1604316724,4,8
1604317323,3,5
1604318523,5,12
1604319124,4,0
1604320324,6,13
1604320924,6,0
1604322124,1,1
1604322724,4,0
1604323324,6,0
1604323924,35,25
1604324524,5,9
1604325123,6,0
1604326323,7,7
1604326923,4,0
1604327523,3,14
1604328124,2,14
1604330523,6,0
1604331723,6,36
1604332323,23,2
1604333523,10,2
1604334124,3,3
1604335324,4,8
1604337123,5,7
1604337724,1,0
1604338324,2,11
1604338924,12,0
1604340123,8,0
1604341324,8,16
1604342524,4,5
1604343124,3,8
1604343724,6,0
1604344923,3,18
1604346123,1,8
1604346724,1,3
1604347923,5,7
1604348523,2,3
1604349723,6,3
1604350923,7,27
1604352124,4,7
1604352724,7,0
1604353323,3,0
1604354524,2,3
1604355723,2,0
1604356323,3,12
1604357523,7,16
1604358724,5,5
1604359323,4,2
1604360523,7,13
1604361124,6,0
1604362324,2,2
1604362924,2,0
1604363524,4,14
1604364724,4,3
1604365323,9,6
1604365924,6,6
1604366525,1,0
1604367724,3,13
1604368324,4,4
1604370124,7,10
1604371324,10,5
1604372523,6,0
1604373124,7,2
1604373724,3,6
1604374924,7,0
1604375524,0,2
1604376124,3,1
1604376723,7,4
1604377324,6,0
1604378524,3,24
1604379723,9,0
1604380923,9,11
1604382124,12,0
1604382724,10,11
1604383323,3,2
1604384524,1,12
1604385124,9,17
1604385724,4,0
1604386924,2,5
1604387523,3,22
1604388724,6,0
1604389324,4,0
1604389924,12,4
1604390524,5,14
1604391724,7,2
1604392324,4,2
1604393524,6,3
1604394124,5,15
1604395324,10,0
1604396524,21,16
1604397724,6,7
1604398324,6,3
1604398924,6,12
1604400124,6,0
1604400724,2,8
1604401324,2,2
