DateTime,AddedIPs,RemovedIPs
1603927924,2,0
1603929723,13,20
1603930924,14,35
1603931524,4,0
1603932723,0,5
1603934523,22,20
1603935723,15,54
1603936324,2,0
1603937524,6,44
1603938724,9,0
1603939324,5,0
1603939924,10,11
1603940523,5,20
1603941724,10,21
1603942324,2,17
1603942924,7,37
1603943523,14,0
1603944724,0,21
1603945324,2,44
1603946524,4,32
1603947724,15,0
1603948924,13,89
1603949524,7,0
1603950123,74,32
1603951324,7,0
1603951923,0,22
1603953124,5,39
1603953724,6,0
1603954324,9,0
1603954924,1,93
1603956124,12,0
1603956723,2,47
1603957924,8,38
1603958524,5,0
1603959123,3,19
1603959723,9,24
1603960924,10,2
1603961524,7,26
1603962124,6,7
1603963324,8,2
1603963924,3,29
1603964524,6,0
1603965123,0,4
1603965724,1,21
1603966924,4,10
1603968124,6,8
1603968724,2,8
1603969924,0,1
1603971124,0,9
1603971724,0,1
1603972924,3,0
1603974124,4,5
1603974724,2,0
1603975924,2,2
1603976524,2,5
1603977723,1,5
1603978924,0,2
1603980124,24,3
1603981324,7,6
1603981924,1,4
1603982524,0,1
1603983124,34,0
1603984323,2,11
1603985524,5,7
1603986723,5,7
1603987324,5,0
1603987923,7,0
1603988524,7,2
1603990324,3,3
1603990924,1,0
1603992124,1,4
1603993924,19,31
1603994524,5,0
1603995123,9,8
1603995724,3,12
1603996924,5,0
1603997524,3,0
1603998124,1,3
1603998724,9,2
1603999924,7,6
1604001124,18,0
1604001724,4,7
1604002323,1,26
1604002924,14,0
1604004124,6,33
1604005324,17,8
1604005924,16,0
1604007124,3,9
1604007724,12,2
1604008324,5,2
1604009525,1,7
1604010124,2,0
1604010724,6,3
1604011324,12,12
1604012523,13,0
1604013124,14,0
1604013724,14,10
1604014324,7,9
1604015523,5,6
1604016724,11,8
1604017924,11,1
1604019124,4,0
1604019724,1,30
1604020924,4,17
1604022124,13,1
1604023323,3,6
1604024523,0,8
1604025724,11,11
1604026324,2,5
1604028124,4,9
1604028724,1,25
1604029925,2,0
1604030523,2,0
1604031724,3,5
1604032324,6,0
1604033524,12,15
1604034124,3,0
1604035324,7,9
1604035924,0,34
1604037124,1,45
1604038924,1,18
1604040125,1,15
1604041324,3,2
1604042525,2,4
1604043124,0,4
1604044324,5,12
1604044924,1,10
1604046124,14,7
1604047325,14,17
1604048524,1,4
1604049124,0,15
1604049724,3,0
1604050324,4,3
1604050924,1,3
1604051524,2,2
1604052124,2,0
1604052724,3,0
1604053324,1,2
1604053924,2,4
1604055124,2,0
1604055724,8,0
1604056324,1,2
1604056924,1,4
1604058124,1,2
1604059324,1,4
1604060524,5,6
1604061724,0,4
1604062924,1,1
1604063524,2,0
1604064124,5,0
1604064724,2,0
1604065924,5,7
1604066524,1,5
1604068325,9,0
1604068924,3,4
1604070124,7,1
1604071323,3,19
1604072524,1,22
1604073724,9,9
1604074924,1,0
1604075525,0,2
1604076724,5,2
1604077324,12,0
1604077924,2,22
1604079724,9,0
1604080924,3,12
1604082124,0,10
1604082724,4,1
1604083324,4,0
1604084523,5,12
1604085124,1,0
1604085723,1,8
1604086324,32,12
1604087524,17,3
1604088124,12,1
1604088724,9,0
1604089324,11,15
1604089923,0,9
1604091124,16,0
1604091724,1,20
1604092924,12,16
1604094124,5,15
1604094724,5,14
1604095324,10,0
1604095924,5,7
1604096524,4,8
1604097724,65,9
1604098324,11,0
1604099524,26,44
1604100725,9,15
1604101325,11,0
1604102524,1,9
1604103723,7,19
1604104924,12,7
1604106124,2,1
1604107324,28,25
1604108523,12,0
1604109124,2,5
1604109724,6,0
1604110923,17,0
1604111525,0,5
1604112124,5,3
1604113324,18,5
1604113924,2,0
1604114524,2,4
1604115124,1,0
1604115724,1,6
1604116924,0,5
1604117524,1,0
1604118124,6,0
1604118724,5,3
1604119924,5,9
1604120524,0,8
1604121124,6,6
1604121724,12,0
1604122924,8,0
1604123524,3,0
1604124724,12,3
1604125324,8,0
1604126524,13,6
1604127724,3,1
1604128324,1,0
1604129524,1,0
1604130724,6,4
1604131324,4,0
1604131924,0,8
1604132524,2,3
1604133724,15,0
1604134924,5,0
1604136124,10,14
1604137324,0,9
1604137924,1,0
1604138524,4,3
1604139124,1,2
1604139724,0,3
1604140324,1,1
1604140924,1,1
1604141523,0,4
1604142123,2,8
1604142724,5,0
1604143324,0,1
1604145124,2,2
1604146924,2,0
1604148124,1,0
1604148724,1,0
1604149323,0,3
1604150523,6,3
1604151724,7,7
1604152924,1,0
1604153524,0,12
1604155324,7,1
1604157123,5,5
1604157724,3,2
1604158324,1,0
1604158924,2,0
1604159524,0,12
1604160724,6,3
1604161924,2,1
1604163123,5,1
1604163723,3,6
1604164323,4,1
1604165524,11,0
1604166124,6,9
1604166723,2,2
1604167324,4,0
1604168524,8,0
1604169124,14,0
1604169724,6,7
1604170924,7,3
1604172124,10,2
1604173324,14,8
1604174524,16,42
1604175724,8,10
1604176324,2,0
1604176924,0,17
1604178124,19,2
1604179324,6,13
1604180524,13,7
1604181124,0,5
1604181723,2,2
1604182924,2,6
1604184124,15,20
1604184724,9,80
1604185924,14,0
1604187124,3,11
1604187724,10,12
1604188924,1,2
1604190124,3,22
1604191324,3,9
1604191923,2,0
1604193724,2,13
1604194924,2,16
1604196123,6,0
1604197324,7,16
1604198524,8,12
1604199124,3,16
1604201524,4,12
1604202123,2,2
1604203923,0,6
1604204524,1,18
1604206923,5,15
1604208123,4,8
1604209323,2,21
1604210524,6,13
1604211123,5,3
1604211723,5,13
1604213524,5,3
1604214124,2,0
1604215324,3,3
1604216524,3,0
1604217123,1,13
1604217723,2,2
1604218324,0,5
1604220124,1,23
1604220724,30,0
1604221323,1,0
1604221924,0,6
1604223724,1,2
1604224924,1,10
1604225524,1,1
1604226123,0,1
1604228524,2,5
1604229123,3,3
1604229723,0,1
1604230924,3,7
1604232123,8,0
1604233324,1,2
1604235723,3,2
1604236924,1,3
1604238124,0,10
1604240523,59,1
1604241124,4,7
1604242324,8,6
1604243524,2,0
1604244724,4,2
1604245324,1,2
1604245924,1,5
1604246524,4,0
1604247723,0,11
1604248324,1,0
1604248923,0,5
1604250123,4,3
1604250723,2,7
1604251324,4,10
1604252523,21,4
1604253724,7,11
1604254923,4,4
1604256123,28,21
1604256723,6,8
1604257923,13,20
1604259124,25,19
1604260323,19,12
1604261523,10,22
1604262123,7,0
1604263324,18,24
1604264523,24,11
1604265124,7,0
1604266324,13,22
1604266924,4,0
1604267524,6,9
1604268724,12,0
1604269324,2,1
1604269924,11,18
1604270524,2,0
1604271723,20,14
1604272323,5,18
1604273524,7,13
1604274123,7,0
1604275323,32,5
1604276523,7,0
1604277124,11,7
1604278323,26,4
1604278924,11,0
1604279524,16,4
1604280724,12,1
1604281323,9,0
1604282523,25,24
1604283723,5,0
1604284324,5,5
1604284923,6,5
1604286124,13,5
1604286724,3,0
1604287323,8,0
1604288524,4,3
